summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
sergiorh15,119,"('GOLD', 'IV', 0)",False,420.0,5318809070,2327,False
xrovira,99,"('SILVER', 'II', 6)",False,360.6,5318809070,2327,False
AliEghbal 1,343,"('SILVER', 'I', 28)",False,382.8,5318809070,2327,False
ZargaS,376,"('SILVER', 'I', 57)",False,385.7,5318809070,2327,False
FatBagOfCrack,377,"('GOLD', 'IV', 35)",False,423.5,5318809070,2327,False
mmeell,141,"('SILVER', 'II', 41)",False,364.1,5318809070,2327,True
NiceSonntag,113,"('SILVER', 'I', 68)",False,386.8,5318809070,2327,True
Usami007,529,"('SILVER', 'I', 42)",False,384.2,5318809070,2327,True
erico0,139,"('SILVER', 'III', 72)",False,347.2,5318809070,2327,True
cryptonites,310,"('GOLD', 'IV', 36)",False,423.6,5318809070,2327,True
